"corporate.payment...2.";"corporate.payment...4."
2010-09-01;752.34
2010-09-01;752.34
2010-09-10;345
2010-10-01;250
2010-11-01;250
2010-12-01;752.34
2010-12-01;250
2010-04-19;578.88
2010-04-26;691.44
2010-05-10;385.92
2010-07-05;568.01
2010-07-12;452.97
2010-07-19;596.77
2010-07-26;488.92
2010-08-02;575.2
2010-08-09;532.06
2010-08-16;546.44
2010-08-23;656.09
2010-08-30;575.2
2010-01-07;149
2010-01-07;23.65
2010-01-11;17.75
2010-02-22;23.65
2010-12-11;45.65
2010-03-14;22371.59
2010-03-31;12220.89
2010-04-07;385.18
2010-07-16;8014.94
2010-07-21;27.7
2010-07-21;34.88
2010-07-23;3828.62
2010-08-02;6958.31
2010-08-12;3569.54
2010-02-03;584.7
2010-02-09;1329.22
2010-03-02;605.58
2010-03-09;290.69
2010-03-10;780.96
2010-03-10;780.96
2010-03-12;738.07
2010-03-25;79
2010-04-21;65.02
2010-07-08;53.61
2010-12-15;145.7
2010-12-18;125.32
2010-12-23;92.03
2010-12-23;1211.33
2010-01-06;250.31
2010-01-06;250.31
2010-12-19;285.75
2010-12-19;285.75
2010-12-21;282.59
2010-12-30;131.59
2010-12-30;131.59
2010-12-30;115.38
2010-12-30;115.38
2010-01-04;28.8
2010-03-01;28.8
2010-03-29;43.2
2010-07-19;6
2010-12-29;19.44
2010-03-17;300
2010-07-07;100
2010-01-07;50814
2010-01-10;1022.61
2010-01-10;172.62
2010-01-10;4268.1
2010-01-10;2036.85
2010-01-13;53.04
2010-01-15;259.59
2010-01-15;152.12
2010-01-15;33.49
2010-01-22;835.83
2010-01-24;2.94
2010-01-25;255.47
2010-01-25;206.1
2010-01-25;39.18
2010-01-27;100919.9
2010-01-27;116833.89
2010-01-28;15.08
2010-02-01;37.29
2010-02-10;1405.58
2010-02-10;1021.01
2010-02-10;2578.25
2010-02-10;4268.1
2010-02-10;28.78
2010-02-14;104050.96
2010-02-15;185.78
2010-02-15;41.59
2010-02-15;341.04
2010-02-15;9.12
2010-02-22;859.51
2010-02-24;7.21
2010-02-25;156230.97
2010-02-25;248.77
2010-02-25;25119.68
2010-02-28;17.96
2010-03-07;14820.89
2010-03-10;34742.2
2010-03-10;17054.4
2010-03-10;1021.01
2010-03-10;328.9
2010-03-15;143.98
2010-03-15;48.78
2010-03-17;44.52
2010-03-22;1032.97
2010-03-24;6.83
2010-03-25;248.77
2010-03-25;24770.06
2010-03-25;397.39
2010-03-28;27.1
2010-04-06;154381.53
2010-04-10;9431.43
2010-04-10;2498.37
2010-04-13;18.37
2010-04-15;215.17
2010-04-15;50.23
2010-04-22;1398.58
2010-06-25;712.89
2010-06-25;1401.76
2010-07-25;614.84
2010-07-25;1580.48
2010-10-10;4268.1
2010-11-27;175438.8
2010-12-11;78.91
2010-12-15;189.39
2010-12-15;38.51
2010-12-22;1307.71
2010-12-22;878.83
2010-12-24;2.61
2010-12-25;294.77
2010-12-25;53.45
2010-12-25;1134.9
2010-12-25;19.59
2010-12-27;157471.7
2010-12-27;169174.3
2010-12-28;8.15
2010-01-27;26.97
2010-02-01;465.16
2010-02-08;126.84
2010-03-02;605.34
2010-04-01;927.68
2010-04-03;108.44
2010-05-03;97.05
2010-05-03;629.42
2010-06-03;190.63
2010-06-29;136.06
2010-07-02;743.56
2010-08-02;91.15
2010-08-03;35.52
2010-08-27;26.4
2010-08-27;279.05
2010-08-27;279.05
2010-10-29;95.04
2010-12-31;958.41
2010-12-31;100
2010-12-18;58.53
2010-01-20;1080.18
2010-01-20;26.81
2010-02-19;1403.24
2010-02-19;27.21
2010-03-19;1460.33
2010-03-19;26.81
2010-04-20;1476.8
2010-04-20;27.21
2010-04-20;1570.26
2010-04-20;126.68
2010-05-20;1343.4
2010-05-20;26.81
2010-05-20;698.81
2010-05-20;107.24
2010-06-18;1390.72
2010-06-18;27.19
2010-06-18;662.1
2010-06-18;108.77
2010-07-20;944.63
2010-07-20;26.79
2010-07-20;717.39
2010-07-20;107.16
2010-08-20;1236.88
2010-08-20;198.95
2010-08-20;27.19
2010-08-20;146.53
2010-09-20;-27.19
2010-09-20;144.92
2010-09-20;2142.46
2010-09-20;1065.27
2010-10-20;2026.16
2010-10-20;9.62
2010-10-20;74.97
2010-12-18;1422.72
2010-12-18;26.81
2010-05-24;154.07
2010-01-05;99.45
2010-01-20;106.28
2010-02-03;210
2010-02-03;115
2010-02-04;115
2010-02-22;25
2010-03-08;25
2010-03-13;79.25
2010-05-12;250.91
2010-05-17;645.2
2010-05-20;115
2010-06-04;115
2010-06-14;144.73
2010-07-11;115
2010-07-11;115
2010-11-10;665.95
2010-01-04;350
2010-02-05;1125
2010-01-02;200
2010-01-02;375
2010-01-02;375
2010-01-16;14789.43
2010-01-17;917.12
2010-01-17;917.12
2010-01-18;3794.7
2010-01-18;1473.91
2010-01-18;3794.7
2010-01-26;762.96
2010-01-29;118.14
2010-02-05;575
2010-02-05;575
2010-02-05;1511.07
2010-02-13;692.13
2010-02-18;2763
2010-02-18;1384.5
2010-02-18;4496.69
2010-02-18;880.11
2010-02-19;24401.69
2010-02-19;96.54
2010-02-25;904.88
2010-03-01;87.54
2010-03-01;116.01
2010-03-04;1945.72
2010-03-05;575
2010-03-05;575
2010-03-15;22941.63
2010-03-17;1028.47
2010-03-17;992.59
2010-03-17;4044.3
2010-03-19;96.9
2010-03-19;96.54
2010-03-29;115.24
2010-04-04;2783.04
2010-04-04;1641.48
2010-04-05;575
2010-04-15;13528
2010-04-18;1847.09
2010-05-01;96.9
2010-05-06;575
2010-05-06;1876.31
2010-05-15;27453.17
2010-05-18;1067.33
2010-05-19;96.9
2010-05-19;2768.09
2010-06-04;1252.79
2010-06-05;575
2010-06-05;575
2010-06-12;415.92
2010-06-16;27294.72
2010-06-19;96.9
2010-06-21;2312.57
2010-07-05;575
2010-07-16;97.68
2010-07-16;22191.75
2010-07-21;2348.24
2010-08-05;575
2010-08-19;97.68
2010-08-20;2394.84
2010-08-26;573.18
2010-09-05;6089.21
2010-09-13;190.55
2010-09-15;33048.97
2010-09-18;2469.51
2010-09-19;97.68
2010-09-25;1036.61
2010-10-05;2300
2010-10-10;4922.15
2010-10-12;190.55
2010-10-15;31723.28
2010-10-19;2547.75
2010-10-25;563.42
2010-11-05;575
2010-11-06;24.99
2010-11-13;914.19
2010-11-19;134.76
2010-11-21;9512.8
2010-12-01;200
2010-12-01;375
2010-12-01;375
2010-12-01;179.85
2010-12-01;205.55
2010-12-04;3868.88
2010-12-04;3868.88
2010-12-16;17285.86
2010-12-18;752.85
2010-12-18;4059.25
2010-12-18;936.44
2010-12-19;32.58
2010-01-09;2844.13
2010-01-09;3740.85
2010-01-10;212.36
2010-01-10;10531.91
2010-01-16;554.4
2010-01-16;1108.8
2010-01-16;7.84
2010-01-16;4
2010-01-16;1219.56
2010-01-20;1599.51
2010-01-20;838.42
2010-01-20;838.42
2010-01-20;311.23
2010-01-21;2780.62
2010-01-21;1995.16
2010-01-22;14.06
2010-01-28;1422.71
2010-02-07;2326.75
2010-02-07;1806.61
2010-02-10;934.02
2010-02-11;3170.77
2010-02-11;3259.34
2010-02-11;805.83
2010-02-16;554.78
2010-02-16;1.25
2010-02-18;1143.61
2010-02-18;3.34
2010-02-20;2531.85
2010-02-20;693.95
2010-02-24;1382.3
2010-02-27;121.17
2010-03-06;605.91
2010-03-07;2478.63
2010-03-07;2406.72
2010-03-08;3785.78
2010-03-10;234.21
2010-03-16;966.74
2010-03-24;516.21
2010-03-25;1738.86
2010-03-25;834.09
2010-04-07;2711.74
2010-04-07;1102.05
2010-04-19;38.99
2010-04-20;1776.62
2010-04-20;917.41
2010-05-09;2561.16
2010-05-15;532.72
2010-05-15;2.18
2010-05-18;829.69
2010-05-21;3649.91
2010-06-09;5767.3
2010-06-09;2715.38
2010-06-10;1745.47
2010-06-16;604.9
2010-06-21;562
2010-06-21;2237.98
2010-07-08;3065.58
2010-07-08;3173.01
2010-07-10;6696.64
2010-07-16;604.9
2010-07-16;0.63
2010-07-20;2837.26
2010-08-09;257.78
2010-08-10;4395.21
2010-08-10;3728.85
2010-08-10;2436.05
2010-08-16;0.34
2010-08-16;758.17
2010-08-23;2653.13
2010-08-23;199.29
2010-09-09;2859.95
2010-09-09;3903.97
2010-09-10;8095.71
2010-09-16;0.34
2010-09-16;603.35
2010-09-18;224.02
2010-09-20;706.13
2010-09-20;2152.13
2010-10-08;3848.67
2010-10-08;3848.67
2010-10-08;5549.99
2010-10-10;3969.05
2010-10-18;0.92
2010-10-18;795.22
2010-10-20;222.55
2010-10-21;713.16
2010-10-21;4975.67
2010-11-10;4987.07
2010-11-11;4159.41
2010-11-17;675.94
2010-11-17;2.98
2010-11-21;1293.73
2010-11-21;2752.39
2010-12-07;1497.31
2010-12-09;2393.94
2010-12-10;677.35
2010-12-16;1168.49
2010-12-16;7.01
2010-12-16;1156.02
2010-12-16;0.66
2010-12-19;611.41
2010-12-20;-79.17
2010-12-21;1312.4
2010-12-21;1345.95
2010-12-21;642.49
2010-12-21;2424.38
2010-01-06;44.71
2010-02-08;44.71
2010-10-18;147.9
2010-12-09;4319.8
2010-12-17;3431.68
2010-01-02;249.43
2010-01-03;20.66
2010-01-03;20.66
2010-01-03;696.67
2010-01-03;50.79
2010-01-03;76.22
2010-01-03;1220.81
2010-01-04;624.55
2010-01-04;20.86
2010-01-04;26.92
2010-01-04;4.19
2010-01-04;-144.19
2010-01-04;144.19
2010-01-04;70.12
2010-01-04;61.32
2010-01-04;109.39
2010-01-04;539.74
2010-01-04;163.82
2010-01-04;284.71
2010-01-04;109.08
2010-01-05;52.98
2010-01-05;6.86
2010-01-05;392.7
2010-01-05;185.14
2010-01-05;111.98
2010-01-05;174.94
2010-01-05;150.83
2010-01-05;141.73
2010-01-05;139.04
2010-01-05;95.7
2010-01-06;34.27
2010-01-06;40.42
2010-01-06;108.8
2010-01-06;41.83
2010-01-06;73.45
2010-01-06;59.15
2010-01-06;59.15
2010-01-06;76.18
2010-01-06;485.37
2010-01-06;1362.41
2010-01-06;137.01
2010-01-06;209.98
2010-01-07;11.59
2010-01-07;592.7
2010-01-07;87.8
2010-01-07;946
2010-01-08;18.65
2010-01-08;109.43
2010-01-10;127.54
2010-01-10;168.54
2010-01-10;107.44
2010-01-10;5.69
2010-01-10;13.24
2010-01-10;228.56
2010-01-10;30.88
2010-01-10;5.1
2010-01-10;254.95
2010-01-10;53.55
2010-01-10;31.09
2010-01-11;42.04
2010-01-11;51.37
2010-01-11;355.62
2010-01-11;201.38
2010-01-11;12.38
2010-01-11;25.41
2010-01-11;6.35
2010-01-11;118.69
2010-01-12;70.32
2010-01-12;37.75
2010-01-12;8.91
2010-01-12;8.64
2010-01-12;110.02
2010-01-12;303.44
2010-01-12;87.35
2010-01-12;255.47
2010-01-12;75.4
2010-01-12;48.24
2010-01-12;461.23
2010-01-12;22.81
2010-01-13;15.82
2010-01-13;8.89
2010-01-13;38.35
2010-01-13;75.54
2010-01-13;334.48
2010-01-13;5961.17
2010-01-14;372.38
2010-01-14;75.48
2010-01-14;243.85
2010-01-14;67.26
2010-01-14;72.74
2010-01-14;-70.79
2010-01-14;64.23
2010-01-14;143.6
2010-01-14;15.43
2010-01-14;353.27
2010-01-14;707.34
2010-01-14;10.65
2010-01-14;77.8
2010-01-14;1609.3
2010-01-14;49.77
2010-01-14;57.59
2010-01-15;165.37
2010-01-15;246.1
2010-01-15;319.3
2010-01-17;9.63
2010-01-17;52.81
2010-01-17;1115.32
2010-01-17;658.9
2010-01-17;1039.52
2010-01-17;1039.52
2010-01-17;80.98
2010-01-17;264.14
2010-01-17;5.15
2010-01-17;18.78
2010-01-18;27.04
2010-01-18;-2235.71
2010-01-18;467.72
2010-01-18;104.93
2010-01-18;42.65
2010-01-18;9.28
2010-01-18;151.48
2010-01-19;267.78
2010-01-19;126.14
2010-01-19;44.27
2010-01-19;16.66
2010-01-20;44.01
2010-01-20;-85.17
2010-01-20;2235.71
2010-01-20;15
2010-01-20;475.58
2010-01-20;284.19
2010-01-20;58.43
2010-01-20;71.87
2010-01-20;89.61
2010-01-20;88.53
2010-01-21;21.5
2010-01-21;72.13
2010-01-21;63.99
2010-01-21;4.96
2010-01-21;149.44
2010-01-21;112.63
2010-01-21;26.55
2010-01-21;466.09
2010-01-21;466.09
2010-01-21;19.35
2010-01-21;203.34
2010-01-21;11.6
2010-01-21;49.03
2010-01-24;439.21
2010-01-24;254.42
2010-01-24;96.94
2010-01-24;132.07
2010-01-24;178.69
2010-01-24;13.36
2010-01-24;215.88
2010-01-24;397.43
2010-01-24;158.89
2010-01-24;6.17
2010-01-25;1597.34
2010-01-25;145.68
2010-01-25;20.49
2010-01-25;27.04
2010-01-25;58.75
2010-01-25;67.52
2010-01-25;140.39
2010-01-25;140.39
2010-01-25;3.7
2010-01-25;79.78
2010-01-25;97.43
2010-01-25;47.47
2010-01-25;53.93
2010-01-25;109.09
2010-01-25;105
2010-01-25;334.83
2010-01-25;334.83
2010-01-25;2594.9
2010-01-25;2594.9
2010-01-25;10.57
2010-01-25;-41.96
2010-01-25;51.89
2010-01-25;19.67
2010-01-26;107.16
2010-01-26;0.47
2010-01-26;16.9
2010-01-26;64.69
2010-01-26;40.6
2010-01-26;-6.41
2010-01-27;99.96
2010-01-27;6.7
2010-01-27;203.52
2010-01-27;39.43
2010-01-27;-168.54
2010-01-27;24.42
2010-01-27;84.35
2010-01-27;140.47
2010-01-27;506.05
2010-01-27;33.15
2010-01-28;41.97
2010-01-28;-10.59
2010-01-28;5.04
2010-01-28;47.21
2010-01-28;21.95
2010-01-28;247.92
2010-01-28;7.54
2010-01-28;615.48
2010-01-28;4.54
2010-01-28;26.93
2010-01-28;53.74
2010-01-29;105.93
2010-01-31;14.53
2010-01-31;125.1
2010-01-31;870.35
2010-01-31;141.73
2010-01-31;-316.29
2010-01-31;506.05
2010-01-31;132.88
2010-01-31;2.41
2010-01-31;606.39
2010-01-31;267.62
2010-02-01;656.76
2010-02-01;170.87
2010-02-01;260.59
2010-02-01;9.43
2010-02-01;127.08
2010-02-01;5.58
2010-02-01;34.26
2010-02-01;39.21
2010-02-01;166.5
2010-02-01;29.18
2010-02-01;10.08
2010-02-01;-51.48
2010-02-01;158.26
2010-02-01;-29.98
2010-02-01;52.68
2010-02-01;300
2010-02-01;259.69
2010-02-02;358.78
2010-02-02;6.56
2010-02-02;86.68
2010-02-02;151.91
2010-02-02;137.05
2010-02-02;51.48
2010-02-02;33.54
2010-02-02;149.78
2010-02-03;108.65
2010-02-03;262.34
2010-02-03;15.82
2010-02-03;304.62
2010-02-03;10.07
2010-02-03;411.22
2010-02-03;543.68
2010-02-03;99.27
2010-02-03;31.03
2010-02-04;409.86
2010-02-04;9.73
2010-02-04;3035.45
2010-02-04;1127.6
2010-02-04;80.7
2010-02-04;140.18
2010-02-04;325.57
2010-02-04;129.12
2010-02-04;407.52
2010-02-04;6.34
2010-02-04;313.63
2010-02-04;452.82
2010-02-05;174.45
2010-02-05;121.77
2010-02-05;367.47
2010-02-06;116.91
2010-02-06;99.27
2010-02-07;116.09
2010-02-07;15.44
2010-02-07;70.63
2010-02-07;78.34
2010-02-07;24.42
2010-02-07;1105.17
2010-02-07;178.39
2010-02-07;166.17
2010-02-07;108.93
2010-02-08;124.62
2010-02-08;174.95
2010-02-08;300.51
2010-02-08;10.83
2010-02-08;131.93
2010-02-08;8.65
2010-02-08;11.88
2010-02-08;26.87
2010-02-08;190.64
2010-02-08;85.62
2010-02-08;59.21
2010-02-08;66.25
2010-02-08;142.56
2010-02-08;112.48
2010-02-08;83.6
2010-02-08;750.17
2010-02-08;42.36
2010-02-09;127.8
2010-02-09;472.07
2010-02-09;138.61
2010-02-09;34.22
2010-02-09;-1049.38
2010-02-09;372.19
2010-02-09;147.55
2010-02-09;273.25
2010-02-09;369.86
2010-02-09;305.94
2010-02-09;54.48
2010-02-09;54.48
2010-02-09;-51.3
2010-02-09;-51.3
2010-02-09;71.07
2010-02-09;77.05
2010-02-09;12.82
2010-02-09;50.42
2010-02-10;265
2010-02-10;1.91
2010-02-10;5.77
2010-02-10;144.03
2010-02-10;1.91
2010-02-10;53.91
2010-02-10;126.01
2010-02-10;126.01
2010-02-10;219.09
2010-02-10;219.09
2010-02-10;82.31
2010-02-10;-51.48
2010-02-10;9.49
2010-02-10;14.29
2010-02-10;530.57
2010-02-10;826.45
2010-02-10;166.98
2010-02-10;213.13
2010-02-10;47.4
2010-02-10;152.58
2010-02-10;19.37
2010-02-10;69.51
2010-02-10;21.36
2010-02-11;678.83
2010-02-11;4.11
2010-02-11;52.09
2010-02-11;199.1
2010-02-11;229.26
2010-02-11;229.26
2010-02-11;-71.07
2010-02-11;9.67
2010-02-11;948.52
2010-02-12;154.13
2010-02-12;32.23
2010-02-12;295.27
2010-02-12;42.79
2010-02-12;83.9
2010-02-12;296.73
2010-02-12;25.17
2010-02-12;9.47
2010-02-12;6.3
2010-02-12;357.82
2010-02-12;5869.72
2010-02-13;475.22
2010-02-14;95.85
2010-02-14;236.09
2010-02-14;78.19
2010-02-14;-93.97
2010-02-14;93.97
2010-02-14;93.97
2010-02-14;356.58
2010-02-14;84.14
2010-02-14;39.18
2010-02-14;2556.17
2010-02-14;1.28
2010-02-15;60.23
2010-02-15;5.34
2010-02-15;30.49
2010-02-15;9.72
2010-02-15;54.28
2010-02-15;240.79
2010-02-15;455.24
2010-02-15;48.94
2010-02-15;161.37
2010-02-16;119.1
2010-02-16;4.3
2010-02-16;65.34
2010-02-16;53.31
2010-02-16;41.46
2010-02-16;468.06
2010-02-16;314.71
2010-02-16;8.44
2010-02-16;138.17
2010-02-16;143.26
2010-02-17;16.15
2010-02-17;197.99
2010-02-17;5.97
2010-02-17;4.19
2010-02-17;41.91
2010-02-17;5.24
2010-02-17;41.91
2010-02-17;5.24
2010-02-17;207.51
2010-02-17;138.22
2010-02-17;69.59
2010-02-17;8.36
2010-02-17;10.08
2010-02-17;-12.82
2010-02-17;75.35
2010-02-17;19.17
2010-02-17;166.78
2010-02-17;11.47
2010-02-17;166.11
2010-02-17;108.47
2010-02-17;55.56
2010-02-18;-60.27
2010-02-18;5.34
2010-02-18;88.85
2010-02-18;221.44
2010-02-18;97.56
2010-02-18;101.76
2010-02-18;21.01
2010-02-18;107.48
2010-02-18;37.79
2010-02-18;50.99
2010-02-18;3.41
2010-02-18;297.21
2010-02-18;61.29
2010-02-18;97.13
2010-02-18;171.97
2010-02-18;143.26
2010-02-18;68.79
2010-02-18;985.46
2010-02-18;814.38
2010-02-18;2283.31
2010-02-18;13.88
2010-02-19;334.71
2010-02-19;31.08
2010-02-19;107.72
2010-02-19;16.77
2010-02-21;9.88
2010-02-21;-61.92
2010-02-21;16.82
2010-02-21;188
2010-02-21;56.29
2010-02-21;101.42
2010-02-21;-60.23
2010-02-21;52.14
2010-02-21;-847.99
2010-02-21;44.1
2010-02-22;108.24
2010-02-22;90.61
2010-02-22;247.41
2010-02-22;70.98
2010-02-22;-27.06
2010-02-22;5.23
2010-02-22;87.43
2010-02-22;32.86
2010-02-22;108.39
2010-02-22;61.85
2010-02-22;214.94
2010-02-22;-36.7
2010-02-22;-2.41
2010-02-23;39.38
2010-02-23;53.15
2010-02-23;19
2010-02-23;244.79
2010-02-23;-251.83
2010-02-23;617.14
2010-02-23;196.15
2010-02-23;9.36
2010-02-23;141.56
2010-02-23;34.68
2010-02-24;114.51
2010-02-24;310.33
2010-02-24;123.44
2010-02-24;94.44
2010-02-24;62.94
2010-02-24;-9.34
2010-02-24;99.6
2010-02-24;51.31
2010-02-24;-64.13
2010-02-24;6.51
2010-02-24;1294.65
2010-02-24;-66.08
2010-02-24;234.59
2010-02-24;23.15
2010-02-24;455.69
2010-02-24;91.87
2010-02-24;766.28
2010-02-24;14.77
2010-02-24;351.05
2010-02-25;40.92
2010-02-25;642.68
2010-02-25;48.93
2010-02-25;375.42
2010-02-25;342.7
2010-02-25;27.78
2010-02-26;231.36
2010-02-26;52.95
2010-02-26;23.41
2010-02-26;134.38
2010-02-26;242.56
2010-02-26;180.07
2010-02-26;72.9
2010-02-26;16.61
2010-02-26;-213.99
2010-02-26;10.48
2010-02-26;117.35
2010-02-26;94.49
2010-02-26;-1.04
2010-02-26;14.63
2010-02-26;128.02
2010-02-28;32.15
2010-02-28;309.81
2010-02-28;58.22
2010-02-28;138.3
2010-02-28;11.45
2010-02-28;-28.3
2010-02-28;351.05
2010-02-28;21.37
2010-02-28;101.01
2010-02-28;33.64
2010-02-28;125.49
2010-02-28;280.7
2010-03-01;32.14
2010-03-01;19.04
2010-03-01;130.92
2010-03-01;147.2
2010-03-01;262.64
2010-03-01;2.52
2010-03-01;53.04
2010-03-01;79.71
2010-03-01;487.11
2010-03-01;773.4
2010-03-01;-48.02
2010-03-01;5.78
2010-03-02;31.75
2010-03-02;79.82
2010-03-02;-19.04
2010-03-02;28.58
2010-03-02;70.77
2010-03-03;43.41
2010-03-03;23.8
2010-03-03;610.83
2010-03-03;72.58
2010-03-03;247.34
2010-03-03;24.65
2010-03-04;115.86
2010-03-04;28.06
2010-03-04;204.65
2010-03-06;10.47
2010-03-06;10.47
2010-03-06;50
2010-03-06;8.55
2010-03-06;235.21
2010-03-06;133.97
2010-03-06;55.85
2010-03-06;-9.31
2010-03-06;51.42
2010-03-07;46.79
2010-03-07;19.46
2010-03-07;8.55
2010-03-07;208.56
2010-03-08;60.28
2010-03-08;50.88
2010-03-08;134.52
2010-03-09;5.09
2010-03-09;99.46
2010-03-09;192.7
2010-03-09;7.52
2010-03-09;32.24
2010-03-09;12.7
2010-03-09;39.62
2010-03-09;15.58
2010-03-10;132.4
2010-03-10;-16.16
2010-03-10;34.9
2010-03-10;600.77
2010-03-10;102.44
2010-03-10;371.68
2010-03-10;72.23
2010-03-11;415.79
2010-03-11;130.44
2010-03-13;65.61
2010-03-13;3.57
2010-03-13;4.4
2010-03-13;107.59
2010-03-13;247.47
2010-03-13;43.3
2010-03-13;902.13
2010-03-13;36.06
2010-03-13;42.01
2010-03-14;53.55
2010-03-14;65.88
2010-03-14;41.37
2010-03-14;165.09
2010-03-14;65.47
2010-03-15;226.69
2010-03-15;187.93
2010-03-15;262
2010-03-15;309.45
2010-03-15;202.98
2010-03-15;15.84
2010-03-15;90.53
2010-03-15;23.91
2010-03-16;95.24
2010-03-16;531.48
2010-03-17;359.96
2010-03-18;50
2010-03-18;75
2010-03-19;43.1
2010-03-19;182.1
2010-03-20;350.37
2010-03-20;832.01
2010-03-20;134.99
2010-03-20;-16.92
2010-03-20;11.83
2010-03-21;6.14
2010-03-21;28.77
2010-03-21;8.65
2010-03-21;145.85
2010-03-22;46.38
2010-03-22;13.17
2010-03-22;150.62
2010-03-23;265
2010-03-23;168.64
2010-03-23;74.5
2010-03-23;249.96
2010-03-24;6.41
2010-03-28;32.29
2010-03-28;57.31
2010-03-28;5.83
2010-03-28;70
2010-03-28;2.79
2010-03-28;37.82
2010-03-28;111.12
2010-03-28;108.07
2010-03-29;62.2
2010-03-29;26.92
2010-03-30;125.49
2010-03-30;-50.88
2010-03-31;43.8
2010-03-31;176.8
2010-03-31;-21.42
2010-03-31;51.82
2010-03-31;237.86
2010-03-31;359.86
2010-03-31;234.32
2010-03-31;64.02
2010-04-04;587.99
2010-04-04;14.09
2010-04-04;48.33
2010-04-04;14.2
2010-04-04;42.91
2010-04-04;467.3
2010-04-14;136.27
2010-04-19;345.38
2010-04-20;200.29
2010-04-26;54.72
2010-04-30;65.67
2010-04-30;225.03
2010-05-01;15.06
2010-05-01;81.92
2010-05-04;26.93
2010-05-04;41.11
2010-05-05;862.92
2010-05-05;110.79
2010-05-06;-56.76
2010-05-06;97.31
2010-05-07;63.55
2010-05-07;34.57
2010-05-11;6.01
2010-05-11;33.55
2010-05-12;139.33
2010-05-13;8400.76
2010-05-13;115.4
2010-05-14;14.84
2010-05-14;407.3
2010-05-15;81.85
2010-05-17;139.33
2010-05-19;100.85
2010-05-26;3.94
2010-05-26;38.23
2010-06-03;220.35
2010-06-03;269
2010-06-04;3634.02
2010-06-04;57.2
2010-06-04;352.44
2010-06-08;238.85
2010-06-11;5115.34
2010-06-14;84.75
2010-06-14;75.98
2010-06-15;103.88
2010-06-16;58.04
2010-06-16;29.22
2010-06-16;108.08
2010-06-17;2046.68
2010-06-21;178.8
2010-06-21;109.1
2010-06-22;61.65
2010-06-23;368.45
2010-06-24;739.81
2010-06-25;29.02
2010-06-25;33.39
2010-06-28;151.54
2010-06-28;9.57
2010-07-01;73.32
2010-07-01;118.5
2010-07-02;137.74
2010-07-03;177.4
2010-07-04;119.06
2010-07-04;54.11
2010-07-04;3197.39
2010-07-06;8.63
2010-07-07;17.22
2010-07-07;651.14
2010-07-08;18.24
2010-07-09;24.88
2010-07-10;80.92
2010-07-13;735.02
2010-07-13;366.11
2010-07-13;185.13
2010-07-13;200.94
2010-07-14;64.12
2010-07-14;135.18
2010-07-15;9.29
2010-07-15;332.13
2010-07-15;98.98
2010-07-15;261.69
2010-07-16;287.49
2010-07-19;234.58
2010-07-20;16.86
2010-07-20;126.78
2010-07-21;292.25
2010-07-21;64.62
2010-07-21;268.12
2010-07-22;109.07
2010-07-22;-9.53
2010-07-23;23.69
2010-07-23;198.87
2010-07-23;124.86
2010-07-26;73.59
2010-07-28;59.71
2010-07-29;2.14
2010-07-29;65.7
2010-07-29;3.24
2010-07-29;56.77
2010-07-30;1156.32
2010-08-02;236.99
2010-08-02;116.67
2010-08-03;37.95
2010-08-03;111.85
2010-08-03;517.53
2010-08-03;79.12
2010-08-04;5.76
2010-08-05;356.64
2010-08-05;562.21
2010-08-05;624.93
2010-08-06;33.2
2010-08-09;135.57
2010-08-10;32.58
2010-08-10;21.61
2010-08-11;74.33
2010-08-12;872.02
2010-08-13;92.9
2010-08-13;261.27
2010-08-13;438.19
2010-08-16;32.41
2010-08-16;91.09
2010-08-16;24.24
2010-08-17;24.24
2010-08-17;287.36
2010-08-17;21.63
2010-08-19;21.63
2010-08-19;192.77
2010-08-19;58.42
2010-08-19;122.92
2010-08-19;400.07
2010-08-19;59.84
2010-08-20;59.84
2010-08-20;5.4
2010-08-20;913.28
2010-08-20;265
2010-08-23;253.1
2010-08-23;71.05
2010-08-23;73.79
2010-08-23;80.08
2010-08-23;107.74
2010-08-24;265
2010-08-24;80.08
2010-08-24;35.07
2010-08-25;35.07
2010-08-25;280.62
2010-08-26;89.81
2010-08-26;158.95
2010-08-27;107.74
2010-08-27;232.06
2010-08-27;39.39
2010-08-27;152.09
2010-08-27;150.17
2010-08-28;112.75
2010-08-30;50.2
2010-08-30;61.52
2010-08-31;84
2010-08-31;29.96
2010-09-01;578.01
2010-09-01;117.83
2010-09-01;111.4
2010-09-01;99.56
2010-09-02;22.81
2010-09-03;434.64
2010-09-03;54.44
2010-09-03;582.14
2010-09-03;97
2010-09-07;33.93
2010-09-07;97
2010-09-07;324.74
2010-09-07;800.1
2010-09-08;199.24
2010-09-08;487.11
2010-09-08;75.99
2010-09-08;24.9
2010-09-09;86.45
2010-09-09;67.54
2010-09-10;184.59
2010-09-10;48.67
2010-09-10;20.55
2010-09-13;535.83
2010-09-14;64.73
2010-09-14;48.11
2010-09-15;96.15
2010-09-15;75.75
2010-09-15;177.01
2010-09-16;97
2010-09-16;149.93
2010-09-17;147.27
2010-09-17;222.95
2010-09-20;84.8
2010-09-22;241.71
2010-09-22;757.71
2010-09-23;208.74
2010-09-23;21.52
2010-09-23;164.78
2010-09-23;120.68
2010-09-23;170.07
2010-09-27;318.07
2010-09-27;53.28
2010-09-27;58.41
2010-09-27;147.14
2010-09-29;151.53
2010-09-29;28.84
2010-09-29;38.58
2010-09-29;119.98
2010-09-30;51.94
2010-09-30;74.31
